"genes","logFC","logCPM","LR","PValue","FDR"
"ENSDARG00000035459",0.1034352,2.286563,0.3151603,0.5745308,1
"ENSDARG00000101216",0.05782843,4.929265,0.3151452,0.5745399,1
"ENSDARG00000102254",-0.08042897,3.326536,0.3150901,0.5745733,1
"ENSDARG00000055723",-0.1630143,3.195611,0.3149979,0.5746294,1
"ENSDARG00000014761",-0.1365076,1.18413,0.3149957,0.5746307,1
"ENSDARG00000104822",0.3607873,-1.720886,0.3148305,0.574731,1
"ENSDARG00000092802",-0.5307428,-3.082608,0.3148169,0.5747393,1
"ENSDARG00000093413",-0.07660264,5.974994,0.3146451,0.5748437,1
"ENSDARG00000104685",0.1035895,6.203243,0.3146227,0.5748573,1
"ENSDARG00000087679",-0.2406629,-1.479948,0.3144131,0.5749847,1
"ENSDARG00000099802",0.09720461,2.146743,0.314395,0.5749957,1
"ENSDARG00000092014",-0.7731537,-3.63666,0.3142996,0.5750537,1
"ENSDARG00000094455",-0.7731537,-3.63666,0.3142996,0.5750537,1
"ENSDARG00000117544",-0.7731537,-3.63666,0.3142996,0.5750537,1
"ENSDARG00000015076",0.1683957,2.583757,0.3141896,0.5751206,1
"ENSDARG00000102617",0.2325535,-0.09363718,0.3141379,0.575152,1
"ENSDARG00000097615",-0.1828547,0.5728339,0.3140336,0.5752155,1
"ENSDARG00000063908",-0.0752784,11.94238,0.3140041,0.5752335,1
"ENSDARG00000059574",-0.1588018,0.7072769,0.3139281,0.5752797,1
"ENSDARG00000102491",-0.2127059,-1.353011,0.313903,0.575295,1
"ENSDARG00000103270",-0.2692945,-1.009456,0.3138941,0.5753004,1
"ENSDARG00000017673",-0.1505359,6.851981,0.3137679,0.5753772,1
"ENSDARG00000097907",-0.3085594,-2.158191,0.3137658,0.5753785,1
"ENSDARG00000069056",-0.05694197,5.236356,0.3137312,0.5753995,1
"ENSDARG00000040039",0.08468015,5.314832,0.3136833,0.5754287,1
"ENSDARG00000093516",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000095158",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000097115",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000102926",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000112529",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000117508",-0.7721395,-3.634817,0.3136263,0.5754634,1
"ENSDARG00000103924",0.1374361,1.619124,0.313468,0.5755598,1
"ENSDARG00000061682",0.07938369,3.075527,0.3134596,0.5755649,1
"ENSDARG00000040523",-0.09773623,2.848501,0.3133693,0.5756199,1
"ENSDARG00000097592",-0.1607711,-0.425746,0.3133409,0.5756373,1
"ENSDARG00000074930",-0.1124501,1.050152,0.3132601,0.5756865,1
"ENSDARG00000093973",-0.2828987,-1.3549,0.3131965,0.5757253,1
"ENSDARG00000063352",-0.06063184,5.275747,0.3131837,0.5757331,1
"ENSDARG00000040401",-0.06602964,5.787955,0.3131456,0.5757563,1
"ENSDARG00000055429",-0.09550819,4.747244,0.3131401,0.5757596,1
"ENSDARG00000015006",0.05355345,5.724938,0.3131062,0.5757803,1
"ENSDARG00000098391",0.08553922,4.228518,0.3130879,0.5757915,1
"ENSDARG00000045989",-0.06493507,4.063978,0.3130586,0.5758093,1
"ENSDARG00000054414",0.2100879,-0.5602097,0.3129183,0.5758949,1
"ENSDARG00000056213",-0.102327,1.639199,0.3128984,0.575907,1
"ENSDARG00000061890",0.07441027,3.026249,0.3128417,0.5759416,1
"ENSDARG00000094587",0.1099379,1.483728,0.3128243,0.5759523,1
"ENSDARG00000097385",0.1260185,2.037943,0.3125786,0.5761021,1
"ENSDARG00000077396",-0.0747894,4.0586,0.3125638,0.5761112,1
"ENSDARG00000036094",-0.07996787,3.856352,0.3125349,0.5761288,1
"ENSDARG00000117789",0.2221339,-0.4605901,0.3125074,0.5761456,1
"ENSDARG00000097316",-0.7704078,-3.635021,0.3124848,0.5761594,1
"ENSDARG00000097729",-0.7704078,-3.635021,0.3124848,0.5761594,1
"ENSDARG00000117234",-0.7704078,-3.635021,0.3124848,0.5761594,1
"ENSDARG00000113793",-0.7637607,-3.625456,0.31239,0.5762173,1
"ENSDARG00000117255",0.2587152,-1.633858,0.3123888,0.576218,1
"ENSDARG00000063466",-0.06061583,4.534565,0.312122,0.576381,1
"ENSDARG00000103870",0.2189443,-1.412313,0.3121201,0.5763821,1
"ENSDARG00000012446",-0.3244788,-2.085778,0.3120973,0.576396,1
"ENSDARG00000103479",-0.07238861,4.739441,0.3120725,0.5764112,1
"ENSDARG00000061338",-0.05373335,6.327829,0.3120112,0.5764486,1
"ENSDARG00000105547",-0.228053,-0.9585497,0.3119603,0.5764798,1
"ENSDARG00000092035",0.07303332,6.778835,0.3119231,0.5765025,1
"ENSDARG00000053047",0.06637035,7.774477,0.3118559,0.5765436,1
"ENSDARG00000007755",-0.07992957,3.094515,0.311828,0.5765606,1
"ENSDARG00000018997",0.07143241,6.530107,0.311784,0.5765875,1
"ENSDARG00000099236",-0.06033656,5.990704,0.3116981,0.57664,1
"ENSDARG00000007824",-0.1334998,5.843212,0.3116536,0.5766672,1
"ENSDARG00000031119",0.09210105,2.543843,0.311612,0.5766927,1
"ENSDARG00000061368",-0.1990301,2.420619,0.3115972,0.5767017,1
"ENSDARG00000074094",0.07854032,5.331995,0.3115122,0.5767537,1
"ENSDARG00000015747",-0.08055661,2.922205,0.3114705,0.5767793,1
"ENSDARG00000020944",0.06637516,6.169419,0.3114298,0.5768042,1
"ENSDARG00000023031",0.1052023,2.480979,0.3113362,0.5768614,1
"ENSDARG00000068624",-0.1586828,3.25447,0.3112859,0.5768922,1
"ENSDARG00000019492",0.07756682,5.492631,0.3112435,0.5769181,1
"ENSDARG00000077419",-0.09817642,3.717833,0.310994,0.5770708,1
"ENSDARG00000097207",-0.7681038,-3.635291,0.3109757,0.5770821,1
"ENSDARG00000115852",-0.7681038,-3.635291,0.3109757,0.5770821,1
"ENSDARG00000117214",-0.7681038,-3.635291,0.3109757,0.5770821,1
"ENSDARG00000112918",-0.3399331,-2.352606,0.3109212,0.5771155,1
"ENSDARG00000079603",0.1851248,-0.8517385,0.3109127,0.5771207,1
"ENSDARG00000101694",-0.1311965,0.5049471,0.3108969,0.5771303,1
"ENSDARG00000038398",-0.1811435,1.014108,0.3108284,0.5771723,1
"ENSDARG00000053487",-0.1045795,4.092603,0.3107604,0.5772139,1
"ENSDARG00000089005",0.7937466,-3.669173,0.3107024,0.5772495,1
"ENSDARG00000076160",0.6215289,-3.399787,0.3105792,0.577325,1
"ENSDARG00000077698",-0.1278257,1.172573,0.3104437,0.577408,1
"ENSDARG00000002168",0.05510884,4.879452,0.3103404,0.5774714,1
"ENSDARG00000059235",0.1202181,0.8825107,0.3100911,0.5776243,1
"ENSDARG00000016743",0.06618269,3.953464,0.3099885,0.5776872,1
"ENSDARG00000069998",-0.09696559,2.137571,0.3099764,0.5776947,1
"ENSDARG00000035171",-0.7663764,-3.635495,0.3098421,0.5777771,1
"ENSDARG00000097318",-0.7663764,-3.635495,0.3098421,0.5777771,1
"ENSDARG00000116781",-0.7663764,-3.635495,0.3098421,0.5777771,1
"ENSDARG00000117629",-0.7663764,-3.635495,0.3098421,0.5777771,1
"ENSDARG00000098223",-0.1347856,0.6634224,0.3098318,0.5777834,1
"ENSDARG00000117660",-0.181274,-0.4211673,0.3097697,0.5778216,1
"ENSDARG00000053583",-0.1026125,3.241187,0.3097657,0.577824,1
"ENSDARG00000055381",0.06505471,4.967685,0.3096782,0.5778777,1
"ENSDARG00000021398",0.06966422,3.830827,0.3096443,0.5778985,1
"ENSDARG00000054963",0.0878978,3.367764,0.3096048,0.5779228,1
"ENSDARG00000091198",0.08769179,3.567436,0.3094761,0.5780018,1
"ENSDARG00000074868",-0.1197354,2.726165,0.3094631,0.5780099,1
"ENSDARG00000029500",0.08412738,9.473484,0.3092868,0.5781182,1
"ENSDARG00000053685",0.07602424,3.455323,0.3091055,0.5782296,1
"ENSDARG00000008098",-0.7651143,-3.634023,0.3090168,0.5782841,1
"ENSDARG00000096592",-0.7651143,-3.634023,0.3090168,0.5782841,1
"ENSDARG00000097662",-0.7651143,-3.634023,0.3090168,0.5782841,1
"ENSDARG00000098799",-0.7651143,-3.634023,0.3090168,0.5782841,1
"ENSDARG00000105327",-0.7651143,-3.634023,0.3090168,0.5782841,1
"ENSDARG00000069302",0.05968887,5.285537,0.3087156,0.5784694,1
"ENSDARG00000090632",-0.7646508,-3.635699,0.3087118,0.5784718,1
"ENSDARG00000091877",-0.7646508,-3.635699,0.3087118,0.5784718,1
"ENSDARG00000113571",-0.7646508,-3.635699,0.3087118,0.5784718,1
"ENSDARG00000055791",-0.07227393,4.891559,0.30867,0.5784975,1
"ENSDARG00000042390",-0.1745804,2.037597,0.3086642,0.5785011,1
"ENSDARG00000075915",-0.2712149,-1.519512,0.3086493,0.5785102,1
"ENSDARG00000006128",-0.1186432,4.874527,0.3085965,0.5785427,1
"ENSDARG00000089477",0.08812408,2.851244,0.3084861,0.5786107,1
"ENSDARG00000009949",0.06765183,4.799192,0.3084491,0.5786334,1
"ENSDARG00000003973",-0.09390829,2.483405,0.3084107,0.5786571,1
"ENSDARG00000034178",-0.05515027,5.45206,0.3084058,0.5786601,1
"ENSDARG00000102463",0.08928594,3.188215,0.3082276,0.5787698,1
"ENSDARG00000070979",0.760313,-3.630495,0.3080021,0.5789088,1
"ENSDARG00000075299",-0.11992,2.007156,0.3079503,0.5789407,1
"ENSDARG00000075090",-0.7633826,-3.634227,0.3078839,0.5789816,1
"ENSDARG00000095123",-0.7633826,-3.634227,0.3078839,0.5789816,1
"ENSDARG00000095389",-0.7633826,-3.634227,0.3078839,0.5789816,1
"ENSDARG00000112561",-0.7633826,-3.634227,0.3078839,0.5789816,1
"ENSDARG00000117759",-0.7633826,-3.634227,0.3078839,0.5789816,1
"ENSDARG00000009484",-0.05585757,6.742617,0.3078332,0.5790129,1
"ENSDARG00000021466",0.06099284,4.609741,0.3077943,0.5790368,1
"ENSDARG00000057408",-0.07106958,4.374599,0.3074636,0.5792408,1
"ENSDARG00000103457",0.07129216,3.495584,0.3073254,0.5793261,1
"ENSDARG00000045352",0.1128636,4.804083,0.3072016,0.5794025,1
"ENSDARG00000045351",-0.1021159,2.678941,0.3071767,0.5794179,1
"ENSDARG00000104149",0.06900154,4.865859,0.3070841,0.5794751,1
"ENSDARG00000033437",-0.0668701,4.963209,0.3070617,0.5794889,1
"ENSDARG00000061970",-0.1157323,2.464993,0.306986,0.5795356,1
"ENSDARG00000077316",-0.1819673,1.2291,0.3067934,0.5796546,1
"ENSDARG00000015427",-0.05358341,7.677959,0.3067845,0.5796601,1
"ENSDARG00000000460",0.3013914,-0.8689092,0.3067155,0.5797027,1
"ENSDARG00000089101",-0.1777083,2.026066,0.3066033,0.5797721,1
"ENSDARG00000101023",0.1070996,3.499988,0.3065503,0.5798048,1
"ENSDARG00000104817",0.09047183,2.762936,0.3065445,0.5798084,1
"ENSDARG00000037261",0.0813645,4.513785,0.3065298,0.5798175,1
"ENSDARG00000040727",0.08559742,2.526741,0.3064734,0.5798523,1
"ENSDARG00000103972",-0.7610786,-3.634497,0.3063862,0.5799062,1
"ENSDARG00000117420",-0.7610786,-3.634497,0.3063862,0.5799062,1
"ENSDARG00000117456",-0.7610786,-3.634497,0.3063862,0.5799062,1
"ENSDARG00000014085",0.08186707,4.408137,0.3062863,0.5799681,1
"ENSDARG00000104563",-0.2037033,0.2795748,0.3062448,0.5799937,1
"ENSDARG00000070140",-0.1189123,1.474168,0.3061189,0.5800716,1
"ENSDARG00000030237",-0.06111375,5.768867,0.3060906,0.5800891,1
"ENSDARG00000006719",-0.06077353,4.795508,0.3059835,0.5801554,1
"ENSDARG00000045487",0.08997942,9.6476,0.3059601,0.5801699,1
"ENSDARG00000099213",-0.05553864,6.04989,0.305939,0.5801829,1
"ENSDARG00000011298",-0.0734225,3.413334,0.3059363,0.5801846,1
"ENSDARG00000098209",-0.09691846,2.022279,0.3059269,0.5801904,1
"ENSDARG00000104956",0.1358859,0.598435,0.3059122,0.5801996,1
"ENSDARG00000018325",-0.06969954,3.906394,0.3058811,0.5802188,1
"ENSDARG00000043210",-0.2339743,0.09308887,0.305867,0.5802275,1
"ENSDARG00000015807",-0.0704421,4.971074,0.3057411,0.5803054,1
"ENSDARG00000012553",-0.05794769,5.819669,0.3057318,0.5803112,1
"ENSDARG00000086169",-0.1593077,2.451026,0.3057125,0.5803232,1
"ENSDARG00000104600",-0.224201,0.9913876,0.3056793,0.5803437,1
"ENSDARG00000098359",0.07174621,4.118483,0.3056433,0.580366,1
"ENSDARG00000059567",0.126705,2.362092,0.3056378,0.5803694,1
"ENSDARG00000010553",0.06516878,4.64702,0.3056037,0.5803905,1
"ENSDARG00000111518",-0.1328749,0.5544136,0.305412,0.5805093,1
"ENSDARG00000015515",-0.1841672,-0.7731073,0.3053493,0.5805482,1
"ENSDARG00000104267",-0.07110163,9.176037,0.3053298,0.5805603,1
"ENSDARG00000010316",0.07442887,4.904504,0.305301,0.5805781,1
"ENSDARG00000041221",-0.7593512,-3.634701,0.3052612,0.5806028,1
"ENSDARG00000095219",-0.7593512,-3.634701,0.3052612,0.5806028,1
"ENSDARG00000104029",-0.7593512,-3.634701,0.3052612,0.5806028,1
"ENSDARG00000105181",-0.7593512,-3.634701,0.3052612,0.5806028,1
"ENSDARG00000117651",-0.7593512,-3.634701,0.3052612,0.5806028,1
"ENSDARG00000077367",-0.1153952,2.310567,0.3052522,0.5806084,1
"ENSDARG00000079602",-0.1723926,0.3917336,0.3050519,0.5807325,1
"ENSDARG00000104985",0.1238119,0.9994225,0.305047,0.5807356,1
"ENSDARG00000097505",0.2062639,0.2405368,0.304976,0.5807796,1
"ENSDARG00000027082",-0.1575667,1.449865,0.3049355,0.5808047,1
"ENSDARG00000096996",0.1497181,-0.1559285,0.3048647,0.5808487,1
"ENSDARG00000093391",-0.5692489,-3.243954,0.3047302,0.5809321,1
"ENSDARG00000077764",-0.0979083,2.349642,0.3047079,0.580946,1
"ENSDARG00000062695",0.1084974,2.869377,0.3046826,0.5809616,1
"ENSDARG00000088198",0.4201446,-2.841426,0.3046796,0.5809635,1
"ENSDARG00000076110",0.1489131,0.07339186,0.3046769,0.5809652,1
"ENSDARG00000116300",0.09961538,1.688819,0.3045814,0.5810244,1
"ENSDARG00000093873",0.7317064,-2.755429,0.3044878,0.5810825,1
"ENSDARG00000042837",0.05592197,7.743052,0.3044765,0.5810896,1
"ENSDARG00000071465",0.0990178,3.998394,0.3042979,0.5812005,1
"ENSDARG00000101240",-0.1614578,0.1838983,0.3042908,0.5812049,1
"ENSDARG00000039937",0.2884612,-2.046357,0.304269,0.5812184,1
"ENSDARG00000071018",0.05417601,6.79653,0.3042518,0.5812291,1
"ENSDARG00000012297",-0.1938801,0.2089098,0.3041633,0.5812841,1
"ENSDARG00000093100",-0.7576256,-3.634905,0.3041395,0.5812989,1
"ENSDARG00000096521",-0.7576256,-3.634905,0.3041395,0.5812989,1
"ENSDARG00000097130",-0.7576256,-3.634905,0.3041395,0.5812989,1
"ENSDARG00000105493",-0.7576256,-3.634905,0.3041395,0.5812989,1
"ENSDARG00000117641",-0.1597191,-0.01246684,0.3040444,0.581358,1
"ENSDARG00000019457",-0.1336513,2.106957,0.3039169,0.5814372,1
"ENSDARG00000103748",0.1219032,0.5307931,0.3038421,0.5814837,1
"ENSDARG00000023053",-0.122892,0.9963925,0.3038343,0.5814886,1
"ENSDARG00000077948",-0.09874589,4.149771,0.303756,0.5815373,1
"ENSDARG00000104437",-0.05368305,5.921915,0.3036481,0.5816044,1
"ENSDARG00000078522",0.05911249,6.187099,0.3036387,0.5816102,1
"ENSDARG00000023852",0.0649192,5.190487,0.3036083,0.5816291,1
"ENSDARG00000112100",-0.1769935,2.672238,0.3035021,0.5816952,1
"ENSDARG00000055100",-0.07745365,4.547451,0.303479,0.5817096,1
"ENSDARG00000024006",0.09925913,1.599465,0.303241,0.5818577,1
"ENSDARG00000101202",-0.3883169,-2.303942,0.3030833,0.5819559,1
"ENSDARG00000055524",0.06742424,5.671029,0.3030243,0.5819926,1
"ENSDARG00000036194",-0.05869276,4.621057,0.3030033,0.5820057,1
"ENSDARG00000013653",0.1208917,1.345431,0.3029476,0.5820404,1
"ENSDARG00000018559",-0.07751044,4.210332,0.3028778,0.5820839,1
"ENSDARG00000037553",-0.1367224,1.015684,0.3028441,0.5821049,1
"ENSDARG00000078745",0.05744528,4.738794,0.302818,0.5821211,1
"ENSDARG00000032802",-0.05204959,7.386355,0.3027046,0.5821919,1
"ENSDARG00000088073",-0.09016803,4.261335,0.3025679,0.582277,1
"ENSDARG00000078322",-0.06488668,7.07906,0.3025615,0.582281,1
"ENSDARG00000021979",-0.09045973,3.946812,0.3025453,0.5822911,1
"ENSDARG00000087443",-0.0541602,5.714107,0.3024819,0.5823307,1
"ENSDARG00000074680",-0.1134658,4.556673,0.3024604,0.5823441,1
"ENSDARG00000071497",0.06557253,5.568485,0.302416,0.5823717,1
"ENSDARG00000008119",0.06668887,3.996458,0.3023572,0.5824084,1
"ENSDARG00000068683",0.1618666,0.002274771,0.3023383,0.5824202,1
"ENSDARG00000021997",-0.2197319,-0.7777161,0.3023091,0.5824384,1
"ENSDARG00000105551",0.1044219,2.366305,0.3022568,0.5824711,1
"ENSDARG00000074915",-0.1031945,1.470901,0.3022301,0.5824877,1
"ENSDARG00000042707",-0.08890337,5.420909,0.3022025,0.582505,1
"ENSDARG00000099699",0.09013756,2.36194,0.3021061,0.5825651,1
"ENSDARG00000056163",-0.2048158,1.185909,0.3020468,0.5826021,1
"ENSDARG00000099677",-0.08867034,2.925188,0.3020462,0.5826025,1
"ENSDARG00000104613",0.1413353,4.273599,0.3020304,0.5826123,1
"ENSDARG00000033296",-0.1327375,3.138297,0.3019642,0.5826536,1
"ENSDARG00000088818",-0.4560719,-2.99202,0.30196,0.5826563,1
"ENSDARG00000070601",-0.05843337,4.464273,0.3019175,0.5826828,1
"ENSDARG00000052775",-0.1255478,1.361302,0.301629,0.582863,1
"ENSDARG00000077167",0.1478937,0.8458149,0.3015156,0.5829339,1
"ENSDARG00000054914",-0.07025398,3.788261,0.3014414,0.5829802,1
"ENSDARG00000105309",0.4248491,-2.841887,0.3014409,0.5829805,1
"ENSDARG00000071823",-0.226992,1.06963,0.3012757,0.5830838,1
"ENSDARG00000045417",-0.06795665,4.382039,0.3012744,0.5830846,1
"ENSDARG00000117588",0.1385938,0.1317914,0.3012222,0.5831172,1
"ENSDARG00000001498",0.1678824,0.2451511,0.3011846,0.5831408,1
"ENSDARG00000061634",0.06435911,4.285902,0.3011568,0.5831581,1
"ENSDARG00000095332",-0.08783681,2.513107,0.3011426,0.583167,1
"ENSDARG00000100537",0.4574219,-2.959581,0.3010146,0.583247,1
"ENSDARG00000053518",-0.08901404,3.307359,0.3009752,0.5832717,1
"ENSDARG00000083389",-0.3402445,-2.335598,0.3009616,0.5832802,1
"ENSDARG00000093875",-0.1764917,0.05053108,0.3009379,0.583295,1
"ENSDARG00000096714",-0.09509733,1.75712,0.3009171,0.583308,1
"ENSDARG00000095167",0.2443726,-1.396113,0.3009073,0.5833142,1
"ENSDARG00000033370",-0.1261613,1.736183,0.300899,0.5833194,1
"ENSDARG00000078206",-0.341329,-2.414603,0.3008494,0.5833504,1
"ENSDARG00000022177",0.08249996,3.053576,0.3008457,0.5833527,1
"ENSDARG00000006607",-0.07798782,3.790349,0.3007987,0.5833822,1
"ENSDARG00000092045",0.1400766,0.7007453,0.3007439,0.5834165,1
"ENSDARG00000102953",-0.0700552,3.568095,0.3005547,0.5835349,1
"ENSDARG00000059886",-0.1077969,3.621191,0.300534,0.5835479,1
"ENSDARG00000032344",-0.1108868,4.752096,0.3004875,0.5835769,1
"ENSDARG00000037433",-0.06182903,5.848717,0.3004627,0.5835925,1
"ENSDARG00000075450",-0.08066092,3.437016,0.3003608,0.5836563,1
"ENSDARG00000076962",-0.05681132,4.942386,0.3003128,0.5836864,1
"ENSDARG00000062289",-0.1074532,1.629411,0.3002021,0.5837558,1
"ENSDARG00000112052",0.1362809,0.4551858,0.3001878,0.5837647,1
"ENSDARG00000115712",0.07563844,3.820394,0.3001348,0.5837979,1
"ENSDARG00000104980",-0.09652242,2.248521,0.3001348,0.5837979,1
"ENSDARG00000077488",-0.09795165,2.859445,0.3001244,0.5838045,1
"ENSDARG00000052703",0.09958168,2.756339,0.3000926,0.5838244,1
"ENSDARG00000032098",0.08215342,4.263688,0.3000725,0.5838369,1
"ENSDARG00000104026",0.1304034,0.936891,0.2999046,0.5839422,1
"ENSDARG00000032037",0.08143802,3.226693,0.2998649,0.5839671,1
"ENSDARG00000060253",-0.11558,1.571079,0.2997746,0.5840238,1
"ENSDARG00000078134",0.1230676,2.804549,0.299672,0.5840881,1
"ENSDARG00000102693",0.2360769,-1.363999,0.2996435,0.584106,1
"ENSDARG00000104647",0.07792906,5.105689,0.2995414,0.5841701,1
"ENSDARG00000002894",0.09098659,4.036985,0.2995337,0.5841749,1
"ENSDARG00000099395",-0.126315,1.007644,0.2994546,0.5842246,1
"ENSDARG00000068096",-0.05855806,4.91879,0.2994441,0.5842312,1
"ENSDARG00000018319",-0.0636969,5.182887,0.2993717,0.5842766,1
"ENSDARG00000051959",-0.4302392,-2.450625,0.299357,0.5842858,1
"ENSDARG00000113928",0.1332739,0.8693369,0.2991037,0.5844448,1
"ENSDARG00000011196",-0.05878225,5.496843,0.2990999,0.5844473,1
"ENSDARG00000026842",-0.06017147,6.532707,0.299059,0.584473,1
"ENSDARG00000030267",0.07561692,3.037993,0.2988714,0.5845908,1
"ENSDARG00000073688",-0.07263508,4.648819,0.2988677,0.5845931,1
"ENSDARG00000102115",0.06031034,6.078057,0.2988306,0.5846165,1
"ENSDARG00000040966",-0.07052685,3.53396,0.2987542,0.5846645,1
"ENSDARG00000075855",0.1367741,0.5128064,0.2986122,0.5847538,1
"ENSDARG00000100563",-0.1863157,-0.2885364,0.2985977,0.5847629,1
"ENSDARG00000093841",0.6426119,-3.219202,0.2985464,0.5847951,1
"ENSDARG00000003795",0.06860531,8.716474,0.298528,0.5848067,1
"ENSDARG00000063006",-0.1257054,1.84302,0.2985142,0.5848154,1
"ENSDARG00000114395",0.4671115,-2.959572,0.2985049,0.5848212,1
"ENSDARG00000094009",-0.3454079,-2.411978,0.2984008,0.5848867,1
"ENSDARG00000058023",0.2172525,-1.180663,0.2983679,0.5849074,1
"ENSDARG00000079688",-0.06964497,6.971251,0.2983151,0.5849407,1
"ENSDARG00000102702",-0.08512708,4.554147,0.2982968,0.5849521,1
"ENSDARG00000036069",-0.06173966,4.065659,0.2982299,0.5849942,1
"ENSDARG00000007523",-0.08356583,5.622089,0.2981308,0.5850566,1
"ENSDARG00000086628",-0.09501504,1.844786,0.2980607,0.5851007,1
"ENSDARG00000059060",0.1089841,1.459733,0.2978834,0.5852124,1
"ENSDARG00000109823",-0.1051997,2.280069,0.2978699,0.5852209,1
"ENSDARG00000040764",0.07294669,7.633361,0.2977815,0.5852766,1
"ENSDARG00000088740",-0.165839,0.009727823,0.2977387,0.5853036,1
"ENSDARG00000099669",-0.5271528,-2.994611,0.2976973,0.5853296,1
"ENSDARG00000019595",-0.1440542,0.8420331,0.2975763,0.5854059,1
"ENSDARG00000115277",0.7418611,-3.621105,0.2975474,0.5854241,1
"ENSDARG00000051857",-0.07260529,3.793294,0.2974482,0.5854866,1
"ENSDARG00000020289",0.09733306,1.774961,0.2971954,0.585646,1
"ENSDARG00000099124",-0.08618971,2.888319,0.2969539,0.5857984,1
"ENSDARG00000077151",0.05609065,4.759062,0.2969316,0.5858124,1
"ENSDARG00000070078",-0.07418241,4.551408,0.2968451,0.585867,1
"ENSDARG00000027887",0.06619011,4.680614,0.2968399,0.5858703,1
"ENSDARG00000012144",0.05554895,6.071662,0.2967948,0.5858988,1
"ENSDARG00000000175",0.08293044,2.836767,0.2967854,0.5859048,1
"ENSDARG00000035056",-0.06642083,4.756575,0.2967843,0.5859054,1
"ENSDARG00000094542",0.4191001,-2.8424,0.2967162,0.5859485,1
"ENSDARG00000092169",-0.1803416,-0.6340151,0.2965157,0.5860751,1
"ENSDARG00000035809",-0.06627666,10.34553,0.2964217,0.5861345,1
"ENSDARG00000103537",0.08990856,2.974198,0.2963527,0.586178,1
"ENSDARG00000070774",0.2200212,-1.100948,0.2962981,0.5862125,1
"ENSDARG00000105248",0.1756338,-0.3345379,0.2962825,0.5862224,1
"ENSDARG00000093764",0.1430023,0.5033761,0.296168,0.5862948,1
"ENSDARG00000005416",-0.1102069,4.966724,0.2961664,0.5862958,1
"ENSDARG00000057368",-0.07304984,3.3872,0.2960888,0.5863449,1
"ENSDARG00000109902",0.09205041,2.555834,0.2959739,0.5864175,1
"ENSDARG00000098453",-0.0618563,4.887769,0.2959458,0.5864353,1
"ENSDARG00000023952",0.09607519,1.713609,0.2959045,0.5864614,1
"ENSDARG00000073926",-0.07001652,4.702214,0.2958545,0.586493,1
"ENSDARG00000002690",0.06918817,3.484994,0.2957485,0.5865601,1
"ENSDARG00000054323",-0.1752288,2.053001,0.2957019,0.5865896,1
"ENSDARG00000096602",-0.09487076,2.020369,0.2956072,0.5866495,1
"ENSDARG00000038978",-0.07523369,3.526188,0.2955984,0.5866551,1
"ENSDARG00000009640",0.06730736,6.211507,0.2953671,0.5868015,1
"ENSDARG00000079779",0.1248561,2.072043,0.2953393,0.5868191,1
"ENSDARG00000112294",-0.1769039,0.4342555,0.2951348,0.5869486,1
"ENSDARG00000009346",-0.05577461,4.99244,0.2950949,0.586974,1
"ENSDARG00000103914",0.1013004,1.75079,0.2948516,0.5871281,1
"ENSDARG00000022996",-0.07797006,3.793349,0.2947958,0.5871635,1
"ENSDARG00000054588",0.1096004,3.653805,0.2947897,0.5871674,1
